loss,accuracy,MA_accuracy,precision,MA_precision,recall,MA_recall,F1_score,MA_F1_score
1.6063579320907593,"[0.8481469750404358, 0.8621231317520142, 0.8355841636657715, 0.8837939500808716, 0.8395100235939026, 0.8371545076370239, 0.8533291220664978, 0.8669912219047546]",0.8533291816711426,"[0.4021739065647125, 0.3731778562068939, 0.3839205205440521, 0.5336633920669556, 0.3678414225578308, 0.37072649598121643, 0.21681416034698486, 0.4722772240638733]",0.39007437229156494,"[0.4136646091938019, 0.16182048618793488, 0.5379746556282043, 0.6670792102813721, 0.4271099865436554, 0.43647798895835876, 0.06079404428601265, 0.6030341386795044]",0.41349440813064575,"[0.4078383445739746, 0.22574956715106964, 0.44807592034339905, 0.5929592847824097, 0.39526626467704773, 0.40092432498931885, 0.09496123343706131, 0.5297056436538696]",0.40144309401512146
1.606977105140686,"[0.8500314354896545, 0.8564698696136475, 0.8336997628211975, 0.8903894424438477, 0.8415514826774597, 0.8346419334411621, 0.8578831553459167, 0.8710741400718689]",0.8544676303863525,"[0.40667492151260376, 0.3411458432674408, 0.3809106945991516, 0.5563380122184753, 0.3665105402469635, 0.3704453408718109, 0.26829269528388977, 0.4828628897666931]",0.3966476321220398,"[0.40920397639274597, 0.1654040366411209, 0.5527318716049194, 0.6827160716056824, 0.4007682502269745, 0.45922207832336426, 0.06790123134851456, 0.6086404323577881]",0.4183235168457031,"[0.4079355299472809, 0.22278910875320435, 0.45101091265678406, 0.6130820512771606, 0.38287460803985596, 0.4100840091705322, 0.10837437957525253, 0.5385047793388367]",0.40719732642173767
1.579744815826416,"[0.8539572954177856, 0.8614949584007263, 0.8428077697753906, 0.8881909251213074, 0.8426507711410522, 0.84375, 0.848932147026062, 0.8706030249595642]",0.8565483093261719,"[0.41806450486183167, 0.365558922290802, 0.39847472310066223, 0.5482233762741089, 0.384535014629364, 0.39836567640304565, 0.25242719054222107, 0.4832146465778351]",0.406108021736145,"[0.4034869372844696, 0.15258511900901794, 0.5304568409919739, 0.6691449880599976, 0.47119078040122986, 0.4899497628211975, 0.09641532599925995, 0.6005057096481323]",0.4267169237136841,"[0.4106464087963104, 0.2153024971485138, 0.4550897777080536, 0.6026785969734192, 0.4234752953052521, 0.4394366145133972, 0.13953489065170288, 0.5355129837989807]",0.41615745425224304
1.5686044692993164,"[0.851601779460907, 0.8592965006828308, 0.8442211151123047, 0.8960427045822144, 0.8497173190116882, 0.8384107947349548, 0.8428077697753906, 0.8737437129020691]",0.8569802045822144,"[0.41344955563545227, 0.37469586730003357, 0.40502792596817017, 0.578441858291626, 0.4011363685131073, 0.37632134556770325, 0.2244318127632141, 0.49119171500205994]",0.4080870747566223,"[0.41191068291664124, 0.19419924914836884, 0.5520304441452026, 0.6699629426002502, 0.4508301317691803, 0.4477987289428711, 0.09789343178272247, 0.6022871732711792]",0.428364098072052,"[0.41267865896224976, 0.25581395626068115, 0.46723952889442444, 0.6208477020263672, 0.42453399300575256, 0.40896037220954895, 0.1363244205713272, 0.5410959124565125]",0.4179798364639282
1.5561403036117554,"[0.848304033279419, 0.863850474357605, 0.8492462038993835, 0.8982412219047546, 0.8467336893081665, 0.8396670818328857, 0.8570979833602905, 0.8690326809883118]",0.8590216636657715,"[0.4103720486164093, 0.394812673330307, 0.416427880525589, 0.584967315196991, 0.39612486958503723, 0.3869653642177582, 0.28215768933296204, 0.47885939478874207]",0.41883590817451477,"[0.45105329155921936, 0.17254407703876495, 0.5554140210151672, 0.6679104566574097, 0.46998724341392517, 0.47559449076652527, 0.08447205275297165, 0.6156763434410095]",0.43658149242401123,"[0.42975208163261414, 0.24014021456241608, 0.47598251700401306, 0.6236934065818787, 0.42990654706954956, 0.4267265498638153, 0.13001912832260132, 0.5387167930603027]",0.4275246560573578
1.532082438468933,"[0.8611809015274048, 0.8624371886253357, 0.8542713522911072, 0.9071922302246094, 0.8495603203773499, 0.8472047448158264, 0.8465766310691833, 0.8754711151123047]",0.8629868030548096,"[0.4508094787597656, 0.39952152967453003, 0.428713858127594, 0.6168830990791321, 0.40329670906066895, 0.41025641560554504, 0.2586206793785095, 0.4984802305698395]",0.4333227276802063,"[0.44968944787979126, 0.21085858345031738, 0.5477706789970398, 0.7063196897506714, 0.4693094491958618, 0.5012531280517578, 0.1112484559416771, 0.6227847933769226]",0.452404260635376,"[0.45024874806404114, 0.27603307366371155, 0.48098433017730713, 0.6585788130760193, 0.4338061511516571, 0.45121264457702637, 0.1555747538805008, 0.5537422299385071]",0.4426579773426056
1.5282574892044067,"[0.8641645908355713, 0.8640075325965881, 0.8558416962623596, 0.9060929417610168, 0.8508166074752808, 0.8448492288589478, 0.8495603203773499, 0.8792399764060974]",0.8643215894699097,"[0.4621026813983917, 0.4105793535709381, 0.4394366145133972, 0.6158068180084229, 0.4051627516746521, 0.40436074137687683, 0.26543208956718445, 0.5110178589820862]",0.4392373561859131,"[0.47073474526405334, 0.20503143966197968, 0.5931559205055237, 0.6934487223625183, 0.4622279107570648, 0.5132075548171997, 0.10669974982738495, 0.6164556741714478]",0.457620233297348,"[0.466378778219223, 0.27348992228507996, 0.5048543810844421, 0.6523255705833435, 0.4318181872367859, 0.4523281455039978, 0.15221239626407623, 0.5588065981864929]",0.44824036955833435
1.5128960609436035,"[0.8607097864151001, 0.8635364174842834, 0.8570979833602905, 0.9093906879425049, 0.8454774022102356, 0.8506595492362976, 0.8533291220664978, 0.876884400844574]",0.864635705947876,"[0.45515695214271545, 0.40441176295280457, 0.44003963470458984, 0.6277533173561096, 0.3913978636264801, 0.4205128252506256, 0.2518796920776367, 0.5040816068649292]",0.4369041919708252,"[0.5030978918075562, 0.20859670639038086, 0.5627376437187195, 0.7045735716819763, 0.46547314524650574, 0.5150753855705261, 0.0835411474108696, 0.6237373948097229]",0.458354115486145,"[0.47792819142341614, 0.2752293348312378, 0.49388206005096436, 0.6639487147331238, 0.4252336323261261, 0.46301522850990295, 0.1254681646823883, 0.5575620532035828]",0.4473721981048584
1.5273463726043701,"[0.8605527877807617, 0.861966073513031, 0.8467336893081665, 0.9130024909973145, 0.8445351719856262, 0.8550565242767334, 0.8536432385444641, 0.8724874258041382]",0.8634971380233765,"[0.45213380455970764, 0.39074549078941345, 0.41530054807662964, 0.6407982110977173, 0.3839479386806488, 0.43213897943496704, 0.3037974536418915, 0.48793283104896545]",0.4383493959903717,"[0.48695650696754456, 0.191435769200325, 0.5772151947021484, 0.7153465151786804, 0.45618557929992676, 0.4987468719482422, 0.11881188303232193, 0.589353621006012]",0.45425650477409363,"[0.46889951825141907, 0.2569738030433655, 0.4830508530139923, 0.6760234236717224, 0.416961133480072, 0.4630599319934845, 0.1708185076713562, 0.5338691473007202]",0.4461612105369568
1.4924312829971313,"[0.8651067614555359, 0.8669912219047546, 0.860081672668457, 0.9137876629829407, 0.854114294052124, 0.8517587780952454, 0.8525439500808716, 0.8844221234321594]",0.8686007857322693,"[0.46962615847587585, 0.43065693974494934, 0.4494602680206299, 0.6454545259475708, 0.4192139804363251, 0.42843231558799744, 0.2708333432674408, 0.5293511748313904]",0.45537859201431274,"[0.49814125895500183, 0.2240506261587143, 0.5812183022499084, 0.7055900692939758, 0.49167734384536743, 0.5520702600479126, 0.09665427356958389, 0.6481714844703674]",0.47469672560691833,"[0.4834636151790619, 0.29475438594818115, 0.5069175958633423, 0.6741839647293091, 0.4525633752346039, 0.48245611786842346, 0.1424657553434372, 0.5827664136886597]",0.46483704447746277
