loss,accuracy,MA_accuracy,precision,MA_precision,recall,MA_recall,F1_score,MA_F1_score
1.263890027999878,"[0.8897613286972046, 0.8812814354896545, 0.8910176157951355, 0.9236809015274048, 0.8870916962623596, 0.9103329181671143, 0.8472047448158264, 0.9027952551841736]",0.8916457295417786,"[0.5567805767059326, 0.5249999761581421, 0.5552995204925537, 0.6818181872367859, 0.5357547998428345, 0.6442185640335083, 0.338491290807724, 0.6014150977134705]",0.554847240447998,"[0.6273291707038879, 0.4518987238407135, 0.6101265549659729, 0.7444168925285339, 0.6035805344581604, 0.6353383660316467, 0.21712158620357513, 0.6447534561157227]",0.5668206214904785,"[0.5899533033370972, 0.48571428656578064, 0.5814234018325806, 0.7117437720298767, 0.5676487684249878, 0.6397476196289062, 0.26455026865005493, 0.6223306655883789]",0.5607700347900391
1.2411086559295654,"[0.8993404507637024, 0.8886620402336121, 0.8938442468643188, 0.9269786477088928, 0.8848932385444641, 0.9104899764060974, 0.8443781137466431, 0.9046796560287476]",0.8941583037376404,"[0.5939674973487854, 0.560606062412262, 0.5642775893211365, 0.7044100165367126, 0.5275862216949463, 0.6393643021583557, 0.3375000059604645, 0.6045454740524292]",0.5665321350097656,"[0.6376089453697205, 0.46894803643226624, 0.6286438703536987, 0.7314356565475464, 0.587708055973053, 0.6553884744644165, 0.2336217612028122, 0.6725663542747498]",0.5769901871681213,"[0.6150150299072266, 0.5106970071792603, 0.5947242379188538, 0.7176685333251953, 0.5560266971588135, 0.6472772359848022, 0.27611398696899414, 0.636744499206543]",0.571713387966156
1.2255327701568604,"[0.8961997628211975, 0.8875628113746643, 0.8968278765678406, 0.9287060499191284, 0.8858354091644287, 0.911432147026062, 0.8506595492362976, 0.9098618030548096]",0.8958856463432312,"[0.5777287483215332, 0.5544692873954773, 0.5797101259231567, 0.703832745552063, 0.5316606760025024, 0.6430317759513855, 0.3641509413719177, 0.6257175803184509]",0.5725377202033997,"[0.6533665657043457, 0.5, 0.608364999294281, 0.7527950406074524, 0.5705128312110901, 0.6591478586196899, 0.23915737867355347, 0.687263548374176]",0.5838260650634766,"[0.6132240891456604, 0.5258277654647827, 0.5936920046806335, 0.7274909615516663, 0.5504019856452942, 0.6509901285171509, 0.28870606422424316, 0.6550480723381042]",0.5781267881393433
1.2121199369430542,"[0.896513819694519, 0.8869346976280212, 0.8980841636657715, 0.935615599155426, 0.8814384341239929, 0.9183416962623596, 0.8492462038993835, 0.90625]",0.8965530395507812,"[0.5796459913253784, 0.5507042407989502, 0.5794814229011536, 0.7397590279579163, 0.5151869058609009, 0.6728855967521667, 0.35077518224716187, 0.6120789647102356]",0.5750646591186523,"[0.6525529026985168, 0.49368685483932495, 0.650632917881012, 0.7599009871482849, 0.5646606683731079, 0.6779448390007019, 0.2245657593011856, 0.6670886278152466]",0.5863791704177856,"[0.613942563533783, 0.5206391215324402, 0.612999439239502, 0.7496947646141052, 0.5387904644012451, 0.675405740737915, 0.27382755279541016, 0.6384009718894958]",0.5806668400764465
1.201621413230896,"[0.898398220539093, 0.8866205811500549, 0.8968278765678406, 0.9309045076370239, 0.886149525642395, 0.9100188612937927, 0.8494032621383667, 0.9097047448158264]",0.8960034251213074,"[0.5859802961349487, 0.554559051990509, 0.577464759349823, 0.7173144817352295, 0.5335689187049866, 0.6344993710517883, 0.3594890534877777, 0.6239813566207886]",0.5733572244644165,"[0.6654228568077087, 0.46666666865348816, 0.6235741376876831, 0.7527812123298645, 0.5792838931083679, 0.660804033279419, 0.24472050368785858, 0.6802030205726624]",0.5841820240020752,"[0.6231799721717834, 0.506830632686615, 0.5996344089508057, 0.7346200942993164, 0.5554874539375305, 0.6473846435546875, 0.2912047207355499, 0.6508803367614746]",0.5787190198898315
1.1868535280227661,"[0.8998115658760071, 0.884736180305481, 0.9001256227493286, 0.9345163106918335, 0.8892902135848999, 0.9172424674034119, 0.8547424674034119, 0.9133166074752808]",0.8992226719856262,"[0.59375, 0.5391891598701477, 0.5892018675804138, 0.7298578023910522, 0.5446960926055908, 0.6662591695785522, 0.3896103799343109, 0.6428571343421936]",0.5869276523590088,"[0.6600496172904968, 0.5037878751754761, 0.6370558142662048, 0.7652173638343811, 0.5858974456787109, 0.682102620601654, 0.26054590940475464, 0.6818181872367859]",0.5970593690872192,"[0.6251468658447266, 0.5208876729011536, 0.6121950745582581, 0.7471194267272949, 0.5645460486412048, 0.6740878820419312, 0.3122676610946655, 0.6617647409439087]",0.5919501781463623
1.1663228273391724,"[0.9046796560287476, 0.8916457295417786, 0.9051507711410522, 0.9373429417610168, 0.893216073513031, 0.9214823842048645, 0.8484610319137573, 0.9106469750404358]",0.9015781879425049,"[0.6140552759170532, 0.5718231797218323, 0.6070588231086731, 0.7366589307785034, 0.5603864789009094, 0.6850000023841858, 0.3683333396911621, 0.6339712738990784]",0.5971609354019165,"[0.6621118187904358, 0.5214105844497681, 0.6564885377883911, 0.7868649363517761, 0.5948718190193176, 0.6884422302246094, 0.27385377883911133, 0.6683480739593506]",0.6065489649772644,"[0.6371787190437317, 0.5454545021057129, 0.6308068037033081, 0.7609347105026245, 0.577114462852478, 0.6867167949676514, 0.314143568277359, 0.6507059931755066]",0.6018183827400208
1.1795988082885742,"[0.9018530249595642, 0.8863065242767334, 0.8994975090026855, 0.9332600235939026, 0.8896042704582214, 0.9214823842048645, 0.8607097864151001, 0.910804033279419]",0.9004397392272949,"[0.600223958492279, 0.5453277826309204, 0.5883041024208069, 0.7260921001434326, 0.5436781644821167, 0.6886075735092163, 0.4225621521472931, 0.6288659572601318]",0.5929577350616455,"[0.6666666865348816, 0.4955640137195587, 0.6359038949012756, 0.7611386179924011, 0.6071887016296387, 0.6817042827606201, 0.27419355511665344, 0.692307710647583]",0.6018334627151489,"[0.6317030191421509, 0.5192563533782959, 0.6111785769462585, 0.7432023286819458, 0.5736809968948364, 0.6851385235786438, 0.33258089423179626, 0.6590636372566223]",0.5973626375198364
1.1677212715148926,"[0.9071922302246094, 0.8844221234321594, 0.9048366546630859, 0.9357725977897644, 0.8900753855705261, 0.9195979833602905, 0.8570979833602905, 0.9111180901527405]",0.9012641310691833,"[0.6264775395393372, 0.5375494360923767, 0.6105006337165833, 0.7360946536064148, 0.5447338819503784, 0.6752136945724487, 0.4047619104385376, 0.6321974396705627]",0.5959411859512329,"[0.6583850979804993, 0.5145018696784973, 0.6353240013122559, 0.7698019742965698, 0.6174582839012146, 0.6921151280403137, 0.27419355511665344, 0.6801517009735107]",0.6052414178848267,"[0.6420351266860962, 0.5257732272148132, 0.6226650476455688, 0.7525711059570312, 0.5788207054138184, 0.6835598945617676, 0.32692307233810425, 0.6552984714508057]",0.6005553007125854
1.1456609964370728,"[0.9086055159568787, 0.8902323842048645, 0.9100188612937927, 0.9409547448158264, 0.8930590748786926, 0.927135705947876, 0.8566268682479858, 0.9101758599281311]",0.9046010971069336,"[0.6304604411125183, 0.5631720423698425, 0.629539966583252, 0.7580838203430176, 0.5615103244781494, 0.7013301253318787, 0.40847456455230713, 0.626423716545105]",0.6098743677139282,"[0.6650062203407288, 0.5283732414245605, 0.6607369780540466, 0.7843866348266602, 0.5895140767097473, 0.7277289628982544, 0.2993788719177246, 0.6926952004432678]",0.6184775233268738,"[0.6472727060317993, 0.5452179312705994, 0.644761323928833, 0.7710109949111938, 0.5751715898513794, 0.7142857313156128, 0.34551969170570374, 0.6578947305679321]",0.6141458749771118
