loss,accuracy,MA_accuracy,precision,MA_precision,recall,MA_recall,F1_score,MA_F1_score
1.9215067625045776,"[0.796168327331543, 0.8319723606109619, 0.8004083037376404, 0.8219221234321594, 0.8090452551841736, 0.7955402135848999, 0.823649525642395, 0.810615599155426]",0.8111652135848999,"[0.22505542635917664, 0.19736842811107635, 0.23752711713314056, 0.31300345063209534, 0.23792269825935364, 0.1902438998222351, 0.15982721745967865, 0.3131769001483917]",0.23426564037799835,"[0.2531172037124634, 0.11335012316703796, 0.2782719135284424, 0.3362175524234772, 0.25191816687583923, 0.19647355377674103, 0.09158416092395782, 0.43813130259513855]",0.2448830008506775,"[0.23826290667057037, 0.14400000870227814, 0.2562902271747589, 0.3241954743862152, 0.2447204887866974, 0.19330854713916779, 0.11644374579191208, 0.3652631640434265]",0.2394566833972931
1.770995855331421,"[0.8396670818328857, 0.8550565242767334, 0.8107725977897644, 0.8282034993171692, 0.8332286477088928, 0.8277323842048645, 0.820351779460907, 0.8432788848876953]",0.8322864174842834,"[0.2488372027873993, 0.1893203854560852, 0.29903846979141235, 0.3884555399417877, 0.3204633295536041, 0.3322184979915619, 0.19821429252624512, 0.4107142984867096]",0.29840773344039917,"[0.13291925191879272, 0.049056604504585266, 0.39517152309417725, 0.6163366436958313, 0.3180076479911804, 0.37437185645103455, 0.1377171277999878, 0.6129441857337952]",0.3295656144618988,"[0.17327934503555298, 0.07792207598686218, 0.3404488265514374, 0.4765550196170807, 0.31923073530197144, 0.35203778743743896, 0.16251830756664276, 0.49185338616371155]",0.3132137060165405
1.6924338340759277,"[0.8362123370170593, 0.8566268682479858, 0.8330715894699097, 0.8369975090026855, 0.8542713522911072, 0.8338567614555359, 0.8462625741958618, 0.847047746181488]",0.843043327331543,"[0.27131783962249756, 0.2530612349510193, 0.3772401511669159, 0.4069579243659973, 0.4041720926761627, 0.3622129559516907, 0.2261146456003189, 0.4243420958518982]",0.3406773507595062,"[0.1734820306301117, 0.07828282564878464, 0.5335868000984192, 0.6225247383117676, 0.39692702889442444, 0.4370277225971222, 0.08798017352819443, 0.6531645655632019]",0.372871994972229,"[0.21164022386074066, 0.11957569420337677, 0.4419947862625122, 0.4921722412109375, 0.4005167782306671, 0.39611873030662537, 0.12667261064052582, 0.5144566297531128]",0.3560483753681183
1.6090723276138306,"[0.8451633453369141, 0.861966073513031, 0.8594534993171692, 0.8332286477088928, 0.8611809015274048, 0.8508166074752808, 0.847047746181488, 0.8580402135848999]",0.8521121740341187,"[0.32894736528396606, 0.3676012456417084, 0.4462474584579468, 0.3988853394985199, 0.4436008632183075, 0.4162102937698364, 0.2290322631597519, 0.44946807622909546]",0.3849990963935852,"[0.21766169369220734, 0.14861461520195007, 0.5576679110527039, 0.6200494766235352, 0.5243589878082275, 0.4767879545688629, 0.08808933198451996, 0.6417721509933472]",0.40937525033950806,"[0.261976033449173, 0.21165919303894043, 0.49577465653419495, 0.48546507954597473, 0.48061102628707886, 0.4444444477558136, 0.1272401511669159, 0.5286756753921509]",0.39681318402290344
1.585528016090393,"[0.8506595492362976, 0.8572550415992737, 0.8630653023719788, 0.8591394424438477, 0.8630653023719788, 0.8627512454986572, 0.8453203439712524, 0.8702889680862427]",0.8589431047439575,"[0.3893129825592041, 0.39750444889068604, 0.4556700885295868, 0.45724907517433167, 0.43915343284606934, 0.4580574035644531, 0.2857142984867096, 0.4830261766910553]",0.4207109808921814,"[0.3163771629333496, 0.2808564305305481, 0.5623409748077393, 0.6111801266670227, 0.4256410300731659, 0.5200501084327698, 0.14603960514068604, 0.6295828223228455]",0.43650850653648376,"[0.34907597303390503, 0.32915130257606506, 0.5034168362617493, 0.523125946521759, 0.4322916567325592, 0.48708921670913696, 0.19328418374061584, 0.5466520190238953]",0.42846420407295227
1.5434725284576416,"[0.8530150651931763, 0.8556846976280212, 0.8673052787780762, 0.8779836893081665, 0.8663630485534668, 0.8691896796226501, 0.8520728349685669, 0.8767274022102356]",0.8647927045822144,"[0.4199029207229614, 0.3970099687576294, 0.4692387878894806, 0.5162303447723389, 0.4583333432674408, 0.4791666567325592, 0.3034681975841522, 0.5030674934387207]",0.4433022141456604,"[0.4303482472896576, 0.3006289303302765, 0.572519063949585, 0.6101484894752502, 0.49295774102211, 0.519447922706604, 0.13027295470237732, 0.6219974756240845]",0.45979011058807373,"[0.4250614047050476, 0.34216180443763733, 0.515759289264679, 0.5592739582061768, 0.47501543164253235, 0.4984948933124542, 0.1822916567325592, 0.5562464594841003]",0.4513956606388092
1.5106744766235352,"[0.8588253855705261, 0.8641645908355713, 0.8748429417610168, 0.8883479833602905, 0.8712311387062073, 0.8776695728302002, 0.848304033279419, 0.8707600235939026]",0.8692681789398193,"[0.4466666579246521, 0.43207547068595886, 0.49625667929649353, 0.55335533618927, 0.47663551568984985, 0.5106635093688965, 0.2633136212825775, 0.4848484992980957]",0.45797693729400635,"[0.5006226897239685, 0.28877678513526917, 0.5873417854309082, 0.6225247383117676, 0.5230769515037537, 0.5407779216766357, 0.11042183637619019, 0.6472819447517395]",0.47760307788848877,"[0.47210803627967834, 0.3461829125881195, 0.537971019744873, 0.5859056711196899, 0.49877750873565674, 0.5252894759178162, 0.15559440851211548, 0.5544126033782959]",0.46758416295051575
1.4724102020263672,"[0.8647927045822144, 0.8649497628211975, 0.8776695728302002, 0.8935301303863525, 0.869817852973938, 0.8848932385444641, 0.8539572954177856, 0.8797110319137573]",0.8736652135848999,"[0.47145876288414, 0.44041451811790466, 0.5037353038787842, 0.5700325965881348, 0.471720814704895, 0.5394088625907898, 0.3109756112098694, 0.5128205418586731]",0.47757089138031006,"[0.5526641607284546, 0.32237672805786133, 0.6005089282989502, 0.6505576372146606, 0.5012787580490112, 0.5495608448982239, 0.12655086815357208, 0.6565656661987305]",0.4950079619884491,"[0.5088419914245605, 0.37226277589797974, 0.5478816032409668, 0.6076388955116272, 0.4860508143901825, 0.5444375276565552, 0.17989419400691986, 0.5758582949638367]",0.4861330986022949
1.444256067276001,"[0.8710741400718689, 0.8632223606109619, 0.8842650651931763, 0.9005967378616333, 0.8767274022102356, 0.8864635825157166, 0.8462625741958618, 0.8874057531356812]",0.8770022392272949,"[0.49152541160583496, 0.4434782564640045, 0.5292766690254211, 0.5949227213859558, 0.49753695726394653, 0.5451263785362244, 0.271276593208313, 0.5394456386566162]",0.48907357454299927,"[0.5763975381851196, 0.3858764171600342, 0.5850253701210022, 0.6695652008056641, 0.5172855257987976, 0.567669153213501, 0.12639404833316803, 0.6396965980529785]",0.5084887742996216,"[0.5305889248847961, 0.41267701983451843, 0.5557564496994019, 0.6300408244132996, 0.5072190761566162, 0.5561693906784058, 0.1724429428577423, 0.5853094458580017]",0.4985922574996948
1.4373443126678467,"[0.8688756227493286, 0.8713881969451904, 0.8797110319137573, 0.9070351719856262, 0.8754711151123047, 0.8814384341239929, 0.8527010083198547, 0.8856784105300903]",0.8777873516082764,"[0.4851190447807312, 0.47660312056541443, 0.5110178589820862, 0.626604437828064, 0.4938575029373169, 0.525404155254364, 0.3253333270549774, 0.5315904021263123]",0.4969412088394165,"[0.6074534058570862, 0.3472222089767456, 0.6188055872917175, 0.6637824177742004, 0.5134099721908569, 0.5694618225097656, 0.15117719769477844, 0.6208651661872864]",0.5115222334861755,"[0.5394373536109924, 0.4017530679702759, 0.5597701072692871, 0.6446578502655029, 0.5034439563751221, 0.5465465188026428, 0.20642977952957153, 0.5727699398994446]",0.5041263103485107
